"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"8600000US73949","ZCTA5 73949","1874","300","null","null",
"8600000US75001","ZCTA5 75001","15418","213","null","null",
"8600000US75002","ZCTA5 75002","73916","2094","null","null",
"8600000US75006","ZCTA5 75006","52231","706","null","null",
"8600000US75007","ZCTA5 75007","57513","1735","null","null",
"8600000US75009","ZCTA5 75009","15348","1542","null","null",
"8600000US75010","ZCTA5 75010","30784","1538","null","null",
"8600000US75013","ZCTA5 75013","42956","2100","null","null",
"8600000US75019","ZCTA5 75019","43137","414","null","null",
"8600000US75020","ZCTA5 75020","23216","808","null","null",
"8600000US75021","ZCTA5 75021","9454","1077","null","null",
"8600000US75022","ZCTA5 75022","28773","2573","null","null",
"8600000US75023","ZCTA5 75023","50923","2350","null","null",
"8600000US75024","ZCTA5 75024","43041","2216","null","null",
"8600000US75025","ZCTA5 75025","54653","2278","null","null",
"8600000US75028","ZCTA5 75028","48641","1767","null","null",
"8600000US75032","ZCTA5 75032","33956","1104","null","null",
"8600000US75034","ZCTA5 75034","116155","2281","null","null",
"8600000US75035","ZCTA5 75035","80269","2129","null","null",
"8600000US75038","ZCTA5 75038","29886","1867","null","null",
"8600000US75039","ZCTA5 75039","20627","1587","null","null",
"8600000US75040","ZCTA5 75040","61508","2515","null","null",
"8600000US75041","ZCTA5 75041","31250","2030","null","null",
"8600000US75042","ZCTA5 75042","37458","2099","null","null",
"8600000US75043","ZCTA5 75043","62721","3511","null","null",
"8600000US75044","ZCTA5 75044","45284","2796","null","null",
"8600000US75048","ZCTA5 75048","26062","274","null","null",
"8600000US75050","ZCTA5 75050","43190","2071","null","null",
"8600000US75051","ZCTA5 75051","41317","2428","null","null",
"8600000US75052","ZCTA5 75052","94060","2945","null","null",
"8600000US75054","ZCTA5 75054","13045","1954","null","null",
"8600000US75056","ZCTA5 75056","59674","1602","null","null",
"8600000US75057","ZCTA5 75057","16670","1634","null","null",
"8600000US75058","ZCTA5 75058","3329","755","null","null",
"8600000US75060","ZCTA5 75060","49307","3168","null","null",
"8600000US75061","ZCTA5 75061","53983","2439","null","null",
"8600000US75062","ZCTA5 75062","49296","2923","null","null",
"8600000US75063","ZCTA5 75063","39831","1733","null","null",
"8600000US75065","ZCTA5 75065","13026","435","null","null",
"8600000US75067","ZCTA5 75067","67197","2201","null","null",
"8600000US75068","ZCTA5 75068","69656","2508","null","null",
"8600000US75069","ZCTA5 75069","37582","2174","null","null",
"8600000US75070","ZCTA5 75070","109085","3318","null","null",
"8600000US75071","ZCTA5 75071","62769","2906","null","null",
"8600000US75074","ZCTA5 75074","53459","2408","null","null",
"8600000US75075","ZCTA5 75075","37310","1990","null","null",
"8600000US75076","ZCTA5 75076","8297","1026","null","null",
"8600000US75077","ZCTA5 75077","38764","1819","null","null",
"8600000US75078","ZCTA5 75078","34300","1396","null","null",
"8600000US75080","ZCTA5 75080","53708","2222","null","null",
"8600000US75081","ZCTA5 75081","40825","2043","null","null",
"8600000US75082","ZCTA5 75082","23418","1391","null","null",
"8600000US75087","ZCTA5 75087","36718","1854","null","null",
"8600000US75088","ZCTA5 75088","26823","1696","null","null",
"8600000US75089","ZCTA5 75089","37310","1664","null","null",
"8600000US75090","ZCTA5 75090","25732","1799","null","null",
"8600000US75092","ZCTA5 75092","26297","1721","null","null",
"8600000US75093","ZCTA5 75093","47908","2580","null","null",
"8600000US75094","ZCTA5 75094","23408","598","null","null",
"8600000US75098","ZCTA5 75098","58717","1202","null","null",
"8600000US75101","ZCTA5 75101","643","222","null","null",
"8600000US75102","ZCTA5 75102","1455","674","null","null",
"8600000US75103","ZCTA5 75103","15358","1111","null","null",
"8600000US75104","ZCTA5 75104","48821","279","null","null",
"8600000US75105","ZCTA5 75105","248","157","null","null",
"8600000US75109","ZCTA5 75109","4150","468","null","null",
"8600000US75110","ZCTA5 75110","29665","744","null","null",
"8600000US75114","ZCTA5 75114","6870","903","null","null",
"8600000US75115","ZCTA5 75115","53118","70","null","null",
"8600000US75116","ZCTA5 75116","19755","1100","null","null",
"8600000US75117","ZCTA5 75117","4505","968","null","null",
"8600000US75119","ZCTA5 75119","28901","1026","null","null",
"8600000US75124","ZCTA5 75124","4985","1065","null","null",
"8600000US75125","ZCTA5 75125","7664","1266","null","null",
"8600000US75126","ZCTA5 75126","52078","1652","null","null",
"8600000US75127","ZCTA5 75127","1906","361","null","null",
"8600000US75132","ZCTA5 75132","2326","850","null","null",
"8600000US75134","ZCTA5 75134","20759","1553","null","null",
"8600000US75135","ZCTA5 75135","7183","1029","null","null",
"8600000US75137","ZCTA5 75137","19341","1095","null","null",
"8600000US75140","ZCTA5 75140","6877","636","null","null",
"8600000US75141","ZCTA5 75141","5814","162","null","null",
"8600000US75142","ZCTA5 75142","21746","1431","null","null",
"8600000US75143","ZCTA5 75143","14336","1262","null","null",
"8600000US75144","ZCTA5 75144","3414","588","null","null",
"8600000US75146","ZCTA5 75146","20663","1621","null","null",
"8600000US75147","ZCTA5 75147","6951","698","null","null",
"8600000US75148","ZCTA5 75148","6396","812","null","null",
"8600000US75149","ZCTA5 75149","57758","2029","null","null",
"8600000US75150","ZCTA5 75150","61863","2064","null","null",
"8600000US75152","ZCTA5 75152","5194","658","null","null",
"8600000US75153","ZCTA5 75153","571","274","null","null",
"8600000US75154","ZCTA5 75154","42192","1424","null","null",
"8600000US75155","ZCTA5 75155","2971","386","null","null",
"8600000US75156","ZCTA5 75156","16718","1160","null","null",
"8600000US75157","ZCTA5 75157","233","79","null","null",
"8600000US75158","ZCTA5 75158","4337","710","null","null",
"8600000US75159","ZCTA5 75159","20857","640","null","null",
"8600000US75160","ZCTA5 75160","24494","775","null","null",
"8600000US75161","ZCTA5 75161","7483","1146","null","null",
"8600000US75163","ZCTA5 75163","2590","475","null","null",
"8600000US75164","ZCTA5 75164","788","214","null","null",
"8600000US75165","ZCTA5 75165","44571","1263","null","null",
"8600000US75166","ZCTA5 75166","4624","243","null","null",
"8600000US75167","ZCTA5 75167","12091","1550","null","null",
"8600000US75169","ZCTA5 75169","12937","903","null","null",
"8600000US75172","ZCTA5 75172","4814","122","null","null",
"8600000US75173","ZCTA5 75173","4953","933","null","null",
"8600000US75180","ZCTA5 75180","23939","668","null","null",
"8600000US75181","ZCTA5 75181","25264","2148","null","null",
"8600000US75182","ZCTA5 75182","6199","396","null","null",
"8600000US75189","ZCTA5 75189","30842","1219","null","null",
"8600000US75201","ZCTA5 75201","18032","1205","null","null",
"8600000US75202","ZCTA5 75202","2739","393","null","null",
"8600000US75203","ZCTA5 75203","18295","1853","null","null",
"8600000US75204","ZCTA5 75204","32032","1978","null","null",
"8600000US75205","ZCTA5 75205","24726","1044","null","null",
"8600000US75206","ZCTA5 75206","39653","2182","null","null",
"8600000US75207","ZCTA5 75207","7715","1261","null","null",
"8600000US75208","ZCTA5 75208","30064","1626","null","null",
"8600000US75209","ZCTA5 75209","14558","1318","null","null",
"8600000US75210","ZCTA5 75210","9504","1728","null","null",
"8600000US75211","ZCTA5 75211","77920","3714","null","null",
"8600000US75212","ZCTA5 75212","28017","2316","null","null",
"8600000US75214","ZCTA5 75214","34658","1917","null","null",
"8600000US75215","ZCTA5 75215","17184","1432","null","null",
"8600000US75216","ZCTA5 75216","54253","3157","null","null",
"8600000US75217","ZCTA5 75217","86811","3817","null","null",
"8600000US75218","ZCTA5 75218","22712","1806","null","null",
"8600000US75219","ZCTA5 75219","24038","1591","null","null",
"8600000US75220","ZCTA5 75220","41110","2717","null","null",
"8600000US75223","ZCTA5 75223","15002","1440","null","null",
"8600000US75224","ZCTA5 75224","37602","2650","null","null",
"8600000US75225","ZCTA5 75225","22108","1099","null","null",
"8600000US75226","ZCTA5 75226","4774","720","null","null",
"8600000US75227","ZCTA5 75227","60632","2978","null","null",
"8600000US75228","ZCTA5 75228","75303","4082","null","null",
"8600000US75229","ZCTA5 75229","32739","1999","null","null",
"8600000US75230","ZCTA5 75230","27402","1717","null","null",
"8600000US75231","ZCTA5 75231","40987","2630","null","null",
"8600000US75232","ZCTA5 75232","32823","2576","null","null",
"8600000US75233","ZCTA5 75233","16920","1741","null","null",
"8600000US75234","ZCTA5 75234","39644","965","null","null",
"8600000US75235","ZCTA5 75235","19198","1999","null","null",
"8600000US75236","ZCTA5 75236","16920","1581","null","null",
"8600000US75237","ZCTA5 75237","21607","1442","null","null",
"8600000US75238","ZCTA5 75238","33396","1950","null","null",
"8600000US75240","ZCTA5 75240","26841","1627","null","null",
"8600000US75241","ZCTA5 75241","30863","2058","null","null",
"8600000US75243","ZCTA5 75243","68253","3276","null","null",
"8600000US75244","ZCTA5 75244","13552","1097","null","null",
"8600000US75246","ZCTA5 75246","2553","603","null","null",
"8600000US75247","ZCTA5 75247","772","203","null","null",
"8600000US75248","ZCTA5 75248","37602","2093","null","null",
"8600000US75249","ZCTA5 75249","18374","3148","null","null",
"8600000US75251","ZCTA5 75251","3750","792","null","null",
"8600000US75252","ZCTA5 75252","27880","1108","null","null",
"8600000US75253","ZCTA5 75253","24666","3261","null","null",
"8600000US75254","ZCTA5 75254","26700","2702","null","null",
"8600000US75270","ZCTA5 75270","0","14","null","null",
"8600000US75287","ZCTA5 75287","55060","1120","null","null",
"8600000US75390","ZCTA5 75390","0","14","null","null",
"8600000US75401","ZCTA5 75401","20689","1366","null","null",
"8600000US75402","ZCTA5 75402","17463","1207","null","null",
"8600000US75407","ZCTA5 75407","18371","954","null","null",
"8600000US75409","ZCTA5 75409","16750","718","null","null",
"8600000US75410","ZCTA5 75410","4332","630","null","null",
"8600000US75411","ZCTA5 75411","740","317","null","null",
"8600000US75412","ZCTA5 75412","659","274","null","null",
"8600000US75413","ZCTA5 75413","287","111","null","null",
"8600000US75414","ZCTA5 75414","3394","584","null","null",
"8600000US75415","ZCTA5 75415","353","184","null","null",
"8600000US75416","ZCTA5 75416","2946","478","null","null",
"8600000US75417","ZCTA5 75417","2563","371","null","null",
"8600000US75418","ZCTA5 75418","14570","524","null","null",
"8600000US75420","ZCTA5 75420","1135","360","null","null",
"8600000US75421","ZCTA5 75421","719","402","null","null",
"8600000US75422","ZCTA5 75422","3084","521","null","null",
"8600000US75423","ZCTA5 75423","3423","591","null","null",
"8600000US75424","ZCTA5 75424","2891","454","null","null",
"8600000US75426","ZCTA5 75426","4177","240","null","null",
"8600000US75428","ZCTA5 75428","11474","507","null","null",
"8600000US75431","ZCTA5 75431","1871","418","null","null",
"8600000US75432","ZCTA5 75432","3196","337","null","null",
"8600000US75433","ZCTA5 75433","3115","438","null","null",
"8600000US75435","ZCTA5 75435","1146","294","null","null",
"8600000US75436","ZCTA5 75436","2122","301","null","null",
"8600000US75437","ZCTA5 75437","1144","214","null","null",
"8600000US75438","ZCTA5 75438","973","254","null","null",
"8600000US75439","ZCTA5 75439","1186","184","null","null",
"8600000US75440","ZCTA5 75440","7112","574","null","null",
"8600000US75441","ZCTA5 75441","192","114","null","null",
"8600000US75442","ZCTA5 75442","9558","1088","null","null",
"8600000US75446","ZCTA5 75446","3415","424","null","null",
"8600000US75447","ZCTA5 75447","1201","261","null","null",
"8600000US75448","ZCTA5 75448","784","301","null","null",
"8600000US75449","ZCTA5 75449","1247","232","null","null",
"8600000US75450","ZCTA5 75450","197","134","null","null",
"8600000US75451","ZCTA5 75451","1375","418","null","null",
"8600000US75452","ZCTA5 75452","4673","486","null","null",
"8600000US75453","ZCTA5 75453","2661","524","null","null",
"8600000US75454","ZCTA5 75454","11848","353","null","null",
"8600000US75455","ZCTA5 75455","27700","631","null","null",
"8600000US75457","ZCTA5 75457","6243","538","null","null",
"8600000US75459","ZCTA5 75459","5260","540","null","null",
"8600000US75460","ZCTA5 75460","23926","852","null","null",
"8600000US75462","ZCTA5 75462","11652","808","null","null",
"8600000US75468","ZCTA5 75468","1228","384","null","null",
"8600000US75469","ZCTA5 75469","310","144","null","null",
"8600000US75470","ZCTA5 75470","147","92","null","null",
"8600000US75471","ZCTA5 75471","1808","471","null","null",
"8600000US75472","ZCTA5 75472","4014","478","null","null",
"8600000US75473","ZCTA5 75473","3443","484","null","null",
"8600000US75474","ZCTA5 75474","15912","1050","null","null",
"8600000US75475","ZCTA5 75475","111","77","null","null",
"8600000US75476","ZCTA5 75476","1031","232","null","null",
"8600000US75477","ZCTA5 75477","1172","352","null","null",
"8600000US75478","ZCTA5 75478","947","253","null","null",
"8600000US75479","ZCTA5 75479","1987","323","null","null",
"8600000US75480","ZCTA5 75480","2030","433","null","null",
"8600000US75481","ZCTA5 75481","412","176","null","null",
"8600000US75482","ZCTA5 75482","25108","740","null","null",
"8600000US75486","ZCTA5 75486","2311","528","null","null",
"8600000US75487","ZCTA5 75487","1846","463","null","null",
"8600000US75488","ZCTA5 75488","747","309","null","null",
"8600000US75489","ZCTA5 75489","1110","266","null","null",
"8600000US75490","ZCTA5 75490","2633","372","null","null",
"8600000US75491","ZCTA5 75491","4781","610","null","null",
"8600000US75492","ZCTA5 75492","369","118","null","null",
"8600000US75493","ZCTA5 75493","589","178","null","null",
"8600000US75494","ZCTA5 75494","10741","879","null","null",
"8600000US75495","ZCTA5 75495","8621","788","null","null",
"8600000US75496","ZCTA5 75496","3450","614","null","null",
"8600000US75497","ZCTA5 75497","3963","575","null","null",
"8600000US75501","ZCTA5 75501","35352","1544","null","null",
"8600000US75503","ZCTA5 75503","26843","1254","null","null",
"8600000US75550","ZCTA5 75550","775","208","null","null",
"8600000US75551","ZCTA5 75551","11268","821","null","null",
"8600000US75554","ZCTA5 75554","2356","410","null","null",
"8600000US75555","ZCTA5 75555","1477","349","null","null",
"8600000US75556","ZCTA5 75556","1292","346","null","null",
"8600000US75558","ZCTA5 75558","2216","613","null","null",
"8600000US75559","ZCTA5 75559","5263","567","null","null",
"8600000US75560","ZCTA5 75560","1170","275","null","null",
"8600000US75561","ZCTA5 75561","5135","463","null","null",
"8600000US75562","ZCTA5 75562","133","131","null","null",
"8600000US75563","ZCTA5 75563","4225","524","null","null",
"8600000US75565","ZCTA5 75565","419","300","null","null",
"8600000US75566","ZCTA5 75566","686","242","null","null",
"8600000US75567","ZCTA5 75567","4655","534","null","null",
"8600000US75568","ZCTA5 75568","2350","388","null","null",
"8600000US75569","ZCTA5 75569","3554","14","null","null",
"8600000US75570","ZCTA5 75570","10703","608","null","null",
"8600000US75571","ZCTA5 75571","2909","469","null","null",
"8600000US75572","ZCTA5 75572","3594","474","null","null",
"8600000US75573","ZCTA5 75573","45","43","null","null",
"8600000US75574","ZCTA5 75574","1369","235","null","null",
"8600000US75601","ZCTA5 75601","15256","1240","null","null",
"8600000US75602","ZCTA5 75602","20576","1521","null","null",
"8600000US75603","ZCTA5 75603","6452","792","null","null",
"8600000US75604","ZCTA5 75604","29922","1445","null","null",
"8600000US75605","ZCTA5 75605","32438","1896","null","null",
"8600000US75630","ZCTA5 75630","2104","385","null","null",
"8600000US75631","ZCTA5 75631","3029","533","null","null",
"8600000US75633","ZCTA5 75633","12831","611","null","null",
"8600000US75638","ZCTA5 75638","5106","532","null","null",
"8600000US75639","ZCTA5 75639","2756","621","null","null",
"8600000US75640","ZCTA5 75640","5181","865","null","null",
"8600000US75641","ZCTA5 75641","138","75","null","null",
"8600000US75642","ZCTA5 75642","23","45","null","null",
"8600000US75643","ZCTA5 75643","2151","370","null","null",
"8600000US75644","ZCTA5 75644","13883","1098","null","null",
"8600000US75645","ZCTA5 75645","10393","902","null","null",
"8600000US75647","ZCTA5 75647","12328","1016","null","null",
"8600000US75650","ZCTA5 75650","9775","1064","null","null",
"8600000US75651","ZCTA5 75651","2300","593","null","null",
"8600000US75652","ZCTA5 75652","16078","1200","null","null",
"8600000US75654","ZCTA5 75654","12268","999","null","null",
"8600000US75656","ZCTA5 75656","4897","657","null","null",
"8600000US75657","ZCTA5 75657","7274","427","null","null",
"8600000US75661","ZCTA5 75661","2586","692","null","null",
"8600000US75662","ZCTA5 75662","26318","1147","null","null",
"8600000US75667","ZCTA5 75667","1327","315","null","null",
"8600000US75668","ZCTA5 75668","2469","493","null","null",
"8600000US75669","ZCTA5 75669","1332","647","null","null",
"8600000US75670","ZCTA5 75670","18263","1418","null","null",
"8600000US75672","ZCTA5 75672","16480","1408","null","null",
"8600000US75681","ZCTA5 75681","2425","399","null","null",
"8600000US75682","ZCTA5 75682","572","218","null","null",
"8600000US75683","ZCTA5 75683","4053","680","null","null",
"8600000US75684","ZCTA5 75684","8086","1175","null","null",
"8600000US75686","ZCTA5 75686","13483","658","null","null",
"8600000US75691","ZCTA5 75691","3963","708","null","null",
"8600000US75692","ZCTA5 75692","4387","736","null","null",
"8600000US75693","ZCTA5 75693","6863","279","null","null",
"8600000US75701","ZCTA5 75701","36089","1730","null","null",
"8600000US75702","ZCTA5 75702","27678","1719","null","null",
"8600000US75703","ZCTA5 75703","42955","2158","null","null",
"8600000US75704","ZCTA5 75704","10367","1322","null","null",
"8600000US75705","ZCTA5 75705","3138","930","null","null",
"8600000US75706","ZCTA5 75706","10882","1696","null","null",
"8600000US75707","ZCTA5 75707","13206","1577","null","null",
"8600000US75708","ZCTA5 75708","9461","1693","null","null",
"8600000US75709","ZCTA5 75709","4624","762","null","null",
"8600000US75750","ZCTA5 75750","3414","592","null","null",
"8600000US75751","ZCTA5 75751","17356","1125","null","null",
"8600000US75752","ZCTA5 75752","7263","910","null","null",
"8600000US75754","ZCTA5 75754","8021","1097","null","null",
"8600000US75755","ZCTA5 75755","4805","618","null","null",
"8600000US75756","ZCTA5 75756","4332","745","null","null",
"8600000US75757","ZCTA5 75757","13641","1410","null","null",
"8600000US75758","ZCTA5 75758","9041","926","null","null",
"8600000US75759","ZCTA5 75759","116","105","null","null",
"8600000US75760","ZCTA5 75760","2386","447","null","null",
"8600000US75762","ZCTA5 75762","13703","1840","null","null",
"8600000US75763","ZCTA5 75763","6359","866","null","null",
"8600000US75764","ZCTA5 75764","212","101","null","null",
"8600000US75765","ZCTA5 75765","7507","819","null","null",
"8600000US75766","ZCTA5 75766","26995","986","null","null",
"8600000US75770","ZCTA5 75770","2552","496","null","null",
"8600000US75771","ZCTA5 75771","20509","1289","null","null",
"8600000US75773","ZCTA5 75773","14305","1279","null","null",
"8600000US75778","ZCTA5 75778","2468","529","null","null",
"8600000US75779","ZCTA5 75779","110","140","null","null",
"8600000US75780","ZCTA5 75780","242","135","null","null",
"8600000US75783","ZCTA5 75783","8118","935","null","null",
"8600000US75784","ZCTA5 75784","708","247","null","null",
"8600000US75785","ZCTA5 75785","10931","572","null","null",
"8600000US75788","ZCTA5 75788","25","40","null","null",
"8600000US75789","ZCTA5 75789","8379","1171","null","null",
"8600000US75790","ZCTA5 75790","3656","327","null","null",
"8600000US75791","ZCTA5 75791","13952","955","null","null",
"8600000US75792","ZCTA5 75792","2861","714","null","null",
"8600000US75801","ZCTA5 75801","15808","1056","null","null",
"8600000US75803","ZCTA5 75803","21511","1583","null","null",
"8600000US75831","ZCTA5 75831","6155","727","null","null",
"8600000US75832","ZCTA5 75832","0","14","null","null",
"8600000US75833","ZCTA5 75833","2448","420","null","null",
"8600000US75835","ZCTA5 75835","11425","620","null","null",
"8600000US75838","ZCTA5 75838","679","277","null","null",
"8600000US75839","ZCTA5 75839","6398","898","null","null",
"8600000US75840","ZCTA5 75840","6297","615","null","null",
"8600000US75844","ZCTA5 75844","5632","527","null","null",
"8600000US75845","ZCTA5 75845","3129","497","null","null",
"8600000US75846","ZCTA5 75846","2944","685","null","null",
"8600000US75847","ZCTA5 75847","1745","357","null","null",
"8600000US75848","ZCTA5 75848","100","68","null","null",
"8600000US75849","ZCTA5 75849","51","25","null","null",
"8600000US75850","ZCTA5 75850","1387","484","null","null",
"8600000US75851","ZCTA5 75851","4916","681","null","null",
"8600000US75852","ZCTA5 75852","3634","620","null","null",
"8600000US75853","ZCTA5 75853","559","226","null","null",
"8600000US75855","ZCTA5 75855","2952","496","null","null",
"8600000US75856","ZCTA5 75856","171","147","null","null",
"8600000US75858","ZCTA5 75858","0","14","null","null",
"8600000US75859","ZCTA5 75859","1825","405","null","null",
"8600000US75860","ZCTA5 75860","6351","439","null","null",
"8600000US75861","ZCTA5 75861","9081","589","null","null",
"8600000US75862","ZCTA5 75862","10115","555","null","null",
"8600000US75901","ZCTA5 75901","29148","1473","null","null",
"8600000US75904","ZCTA5 75904","35208","1553","null","null",
"8600000US75925","ZCTA5 75925","3913","481","null","null",
"8600000US75926","ZCTA5 75926","1207","266","null","null",
"8600000US75928","ZCTA5 75928","1318","413","null","null",
"8600000US75929","ZCTA5 75929","1653","389","null","null",
"8600000US75930","ZCTA5 75930","1655","404","null","null",
"8600000US75931","ZCTA5 75931","1967","413","null","null",
"8600000US75932","ZCTA5 75932","1628","372","null","null",
"8600000US75933","ZCTA5 75933","1049","349","null","null",
"8600000US75934","ZCTA5 75934","201","114","null","null",
"8600000US75935","ZCTA5 75935","12994","802","null","null",
"8600000US75936","ZCTA5 75936","951","251","null","null",
"8600000US75937","ZCTA5 75937","1033","202","null","null",
"8600000US75938","ZCTA5 75938","2425","429","null","null",
"8600000US75939","ZCTA5 75939","5682","903","null","null",
"8600000US75941","ZCTA5 75941","8737","618","null","null",
"8600000US75942","ZCTA5 75942","96","134","null","null",
"8600000US75943","ZCTA5 75943","1338","420","null","null",
"8600000US75944","ZCTA5 75944","936","197","null","null",
"8600000US75946","ZCTA5 75946","3851","588","null","null",
"8600000US75948","ZCTA5 75948","6072","444","null","null",
"8600000US75949","ZCTA5 75949","8518","1106","null","null",
"8600000US75951","ZCTA5 75951","16154","996","null","null",
"8600000US75954","ZCTA5 75954","2634","523","null","null",
"8600000US75956","ZCTA5 75956","9595","1214","null","null",
"8600000US75959","ZCTA5 75959","859","313","null","null",
"8600000US75960","ZCTA5 75960","725","406","null","null",
"8600000US75961","ZCTA5 75961","15447","1069","null","null",
"8600000US75962","ZCTA5 75962","3188","438","null","null",
"8600000US75964","ZCTA5 75964","19410","1137","null","null",
"8600000US75965","ZCTA5 75965","18321","974","null","null",
"8600000US75966","ZCTA5 75966","4534","582","null","null",
"8600000US75968","ZCTA5 75968","2167","374","null","null",
"8600000US75969","ZCTA5 75969","3522","687","null","null",
"8600000US75972","ZCTA5 75972","6252","460","null","null",
"8600000US75973","ZCTA5 75973","3036","465","null","null",
"8600000US75974","ZCTA5 75974","3611","536","null","null",
"8600000US75975","ZCTA5 75975","4052","543","null","null",
"8600000US75976","ZCTA5 75976","989","352","null","null",
"8600000US75977","ZCTA5 75977","444","251","null","null",
"8600000US75978","ZCTA5 75978","193","126","null","null",
"8600000US75979","ZCTA5 75979","12579","713","null","null",
"8600000US75980","ZCTA5 75980","2255","452","null","null",
"8600000US76001","ZCTA5 76001","37231","3007","null","null",
"8600000US76002","ZCTA5 76002","36302","2662","null","null",
"8600000US76006","ZCTA5 76006","24057","1342","null","null",
"8600000US76008","ZCTA5 76008","20288","1285","null","null",
"8600000US76009","ZCTA5 76009","19618","1240","null","null",
"8600000US76010","ZCTA5 76010","59526","3176","null","null",
"8600000US76011","ZCTA5 76011","22878","1789","null","null",
"8600000US76012","ZCTA5 76012","26730","2174","null","null",
"8600000US76013","ZCTA5 76013","34763","1922","null","null",
"8600000US76014","ZCTA5 76014","33289","2087","null","null",
"8600000US76015","ZCTA5 76015","17773","1791","null","null",
"8600000US76016","ZCTA5 76016","31705","2126","null","null",
"8600000US76017","ZCTA5 76017","46312","2648","null","null",
"8600000US76018","ZCTA5 76018","28353","2005","null","null",
"8600000US76020","ZCTA5 76020","30487","1550","null","null",
"8600000US76021","ZCTA5 76021","35168","1226","null","null",
"8600000US76022","ZCTA5 76022","13945","1233","null","null",
"8600000US76023","ZCTA5 76023","7090","880","null","null",
"8600000US76028","ZCTA5 76028","72493","2461","null","null",
"8600000US76031","ZCTA5 76031","18432","1513","null","null",
"8600000US76033","ZCTA5 76033","25977","827","null","null",
"8600000US76034","ZCTA5 76034","26693","121","null","null",
"8600000US76035","ZCTA5 76035","2373","564","null","null",
"8600000US76036","ZCTA5 76036","27835","2023","null","null",
"8600000US76039","ZCTA5 76039","37896","1345","null","null",
"8600000US76040","ZCTA5 76040","33419","2472","null","null",
"8600000US76041","ZCTA5 76041","514","210","null","null",
"8600000US76043","ZCTA5 76043","7525","490","null","null",
"8600000US76044","ZCTA5 76044","5407","826","null","null",
"8600000US76048","ZCTA5 76048","24586","1127","null","null",
"8600000US76049","ZCTA5 76049","30062","1275","null","null",
"8600000US76050","ZCTA5 76050","6094","853","null","null",
"8600000US76051","ZCTA5 76051","54130","104","null","null",
"8600000US76052","ZCTA5 76052","23080","2118","null","null",
"8600000US76053","ZCTA5 76053","30317","1319","null","null",
"8600000US76054","ZCTA5 76054","12178","1125","null","null",
"8600000US76055","ZCTA5 76055","3181","370","null","null",
"8600000US76058","ZCTA5 76058","21037","1292","null","null",
"8600000US76059","ZCTA5 76059","5716","251","null","null",
"8600000US76060","ZCTA5 76060","8606","307","null","null",
"8600000US76061","ZCTA5 76061","59","56","null","null",
"8600000US76063","ZCTA5 76063","76609","1248","null","null",
"8600000US76064","ZCTA5 76064","2100","518","null","null",
"8600000US76065","ZCTA5 76065","38800","1106","null","null",
"8600000US76066","ZCTA5 76066","4106","1394","null","null",
"8600000US76067","ZCTA5 76067","20437","627","null","null",
"8600000US76070","ZCTA5 76070","955","461","null","null",
"8600000US76071","ZCTA5 76071","4173","612","null","null",
"8600000US76073","ZCTA5 76073","6237","801","null","null",
"8600000US76077","ZCTA5 76077","333","219","null","null",
"8600000US76078","ZCTA5 76078","9024","831","null","null",
"8600000US76082","ZCTA5 76082","21151","1865","null","null",
"8600000US76084","ZCTA5 76084","9574","1010","null","null",
"8600000US76085","ZCTA5 76085","10965","1007","null","null",
"8600000US76086","ZCTA5 76086","23161","1214","null","null",
"8600000US76087","ZCTA5 76087","29119","1710","null","null",
"8600000US76088","ZCTA5 76088","12610","1292","null","null",
"8600000US76092","ZCTA5 76092","31837","255","null","null",
"8600000US76093","ZCTA5 76093","2930","923","null","null",
"8600000US76102","ZCTA5 76102","10632","948","null","null",
"8600000US76103","ZCTA5 76103","16848","1827","null","null",
"8600000US76104","ZCTA5 76104","17653","1484","null","null",
"8600000US76105","ZCTA5 76105","22922","1798","null","null",
"8600000US76106","ZCTA5 76106","38906","2694","null","null",
"8600000US76107","ZCTA5 76107","29377","1442","null","null",
"8600000US76108","ZCTA5 76108","42902","1712","null","null",
"8600000US76109","ZCTA5 76109","23725","1340","null","null",
"8600000US76110","ZCTA5 76110","33720","2423","null","null",
"8600000US76111","ZCTA5 76111","22567","1583","null","null",
"8600000US76112","ZCTA5 76112","42218","2237","null","null",
"8600000US76114","ZCTA5 76114","27151","1330","null","null",
"8600000US76115","ZCTA5 76115","21907","1881","null","null",
"8600000US76116","ZCTA5 76116","50371","2717","null","null",
"8600000US76117","ZCTA5 76117","32191","1252","null","null",
"8600000US76118","ZCTA5 76118","16594","1118","null","null",
"8600000US76119","ZCTA5 76119","52279","2547","null","null",
"8600000US76120","ZCTA5 76120","19941","2288","null","null",
"8600000US76123","ZCTA5 76123","37075","3232","null","null",
"8600000US76126","ZCTA5 76126","23844","1427","null","null",
"8600000US76127","ZCTA5 76127","2038","245","null","null",
"8600000US76129","ZCTA5 76129","1616","242","null","null",
"8600000US76131","ZCTA5 76131","47377","3427","null","null",
"8600000US76132","ZCTA5 76132","26265","1972","null","null",
"8600000US76133","ZCTA5 76133","53694","3913","null","null",
"8600000US76134","ZCTA5 76134","28852","2643","null","null",
"8600000US76135","ZCTA5 76135","20233","1335","null","null",
"8600000US76137","ZCTA5 76137","59983","2570","null","null",
