Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About
08/17/22, 6:57:35,2500 Se Military Dr,78223,Traffic Calls,Minor Accident,6240,SOUTH,SAPD-2022-1073141,29.352968,-98.452544,1660737455000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 6:58:07,400 Clovis Place,78221,Traffic Calls,Minor Accident,6150,SOUTH,SAPD-2022-1073142,29.350641,-98.509703,1660737487000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 6:56:58,7101-7119 MOLOKAI,78218,Traffic Calls,Traffic Related,4350,EAST,SAPD-2022-1073138,29.496288,-98.407331,1660737418000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 6:57:24,301-399 AVENUE E,78205,Other Calls,Patrol By,2130,CENTRAL,SAPD-2022-1073139,29.427812,-98.48476,1660737444000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 6:59:46,4100 Culebra Rd,78228,Property Crime Calls,Theft of Vehicle In Progress,5130,WEST,SAPD-2022-1073145,29.448485,-98.585552,1660737586000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 6:59:49,S Ww White Rd / E Southcross Blvd,78222,Traffic Calls,Traffic Related,4250,EAST,SAPD-2022-1073148,29.374969,-98.404515,1660737589000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:01:56,2500 Sidney Brooks,78235,Other Calls,Property Found,6270,SOUTH,SAPD-2022-1073149,29.345098,-98.452653,1660737716000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:05:24,500 S San Marcos,78207,Other Calls,Disturbance,2160,CENTRAL,SAPD-2022-1073157,29.421471,-98.509721,1660737924000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:02:56,"29°22'05.50""N / 098°52'46.79""W",,Traffic Calls,Traffic Related,Medina County,SAPD OUTSIDE AREA,SAPD-2022-1073152,29.368194,-98.879664,1660737776000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:03:05,7384-7388 BARLITE BLVD,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073153,29.354302,-98.546494,1660737785000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:05:08,12000 Las Vegas,78233,Property Crime Calls,Criminal Mischief,3210,NORTH,SAPD-2022-1073160,29.549285,-98.400071,1660737908000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:06:43,7800 Wurzbach Rd,78229,Other Calls,Disturbance,7130,PRUE,SAPD-2022-1073162,29.510574,-98.579405,1660738003000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:04:33,4200-4334 EISENHAUER RD,78218,Traffic Calls,Traffic Related,4350,EAST,SAPD-2022-1073154,29.49655,-98.411238,1660737873000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:05:48,2100 Ih 35 N,78208-1519,Property Crime Calls,Theft of Vehicle,4110,EAST,SAPD-2022-1073161,29.439907,-98.461372,1660737948000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:05:17,524-536 S GENERAL MCMULLEN,78237,Traffic Calls,Traffic Related,5110,WEST,SAPD-2022-1073156,29.423826,-98.555002,1660737917000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:05:35,8201-8299 MEADOW SWAN,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2022-1073158,29.461936,-98.653305,1660737935000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:07:49,Ih 10 W Nb / Ih 35 N Sb,78207,Traffic Calls,Traffic Related,2210,CENTRAL,SAPD-2022-1073166,29.431076,-98.500402,1660738069000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:07:46,400-458 HOT WELLS,78223,Traffic Calls,Traffic Related,6240,SOUTH,SAPD-2022-1073163,29.368668,-98.461779,1660738066000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:12:03,400 Villita St,78205,Property Crime Calls,Burglary,2110,CENTRAL,SAPD-2022-1073180,29.421755,-98.489229,1660738323000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:08:53,Bulverde Rd / Emerald Rdg,78259,Traffic Calls,Minor Accident,3150,NORTH,SAPD-2022-1073168,29.611789,-98.420947,1660738133000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:08:03,4011-4199 SAN PEDRO AVE,78212,Traffic Calls,Traffic Related,2220,CENTRAL,SAPD-2022-1073164,29.472636,-98.499286,1660738083000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:10:59,5000 Eisenhauer Rd,78218,Other Calls,Welfare Check,4340,EAST,SAPD-2022-1073179,29.496538,-98.388109,1660738259000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:08:12,400 Villita St,78205,Traffic Calls,Officer Traffic Stop,2110,CENTRAL,SAPD-2022-1073165,29.421755,-98.489229,1660738092000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:08:46,601-849 E COMMERCE ST,78205,Other Calls,Ordinance Violation,2110,CENTRAL,SAPD-2022-1073167,29.423445,-98.486527,1660738126000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:09:01,813-899 BANDERA RD,78228,Traffic Calls,Traffic Related,5220,WEST,SAPD-2022-1073169,29.456538,-98.554056,1660738141000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:12:05,I0 35 N Nb,78207,Traffic Calls,Traffic Related,2130,CENTRAL,SAPD-2022-1073181,29.429836,-98.500475,1660738325000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:10:19,30 Ne Loop 410,78216,Crimes Against Person Calls,Holdup Alarm In Progress,3350,NORTH,SAPD-2022-1073175,29.520797,-98.491947,1660738219000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 7:14:43,7200 Sw Loop 410,78252,Other Calls,Disturbance,6360,SOUTH,SAPD-2022-1073189,29.359189,-98.63454,1660738483000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:09:55,2401-2501 NAVAJO ST,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073174,29.347897,-98.544592,1660738195000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:10:44,Ih 10 W Nb / Cincinnati Ave,78201,Traffic Calls,Major Accident,2210,CENTRAL,SAPD-2022-1073177,29.448623,-98.515048,1660738244000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:12:41,Ih 10 W Nb / Fredericksburg Rd,78201,Traffic Calls,Major Accident,2210,CENTRAL,SAPD-2022-1073184,29.45347,-98.515276,1660738361000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:11:26,Ih 10 W Nb / Fredericksburg Rd,78201,Traffic Calls,Major Accident,2210,CENTRAL,SAPD-2022-1073178,29.45347,-98.515276,1660738286000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:10:27,100-398 E SOUTHCROSS BLVD,78214,Traffic Calls,Traffic Related,6210,SOUTH,SAPD-2022-1073176,29.368741,-98.499866,1660738227000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:12:11,4700 Blk Ih 10 W Nb,78201,Traffic Calls,Major Accident,2240,CENTRAL,SAPD-2022-1073182,29.471998,-98.515965,1660738331000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:15:43,4900 Enterprise Dr,78249,Traffic Calls,Minor Accident,7230,PRUE,SAPD-2022-1073192,29.589287,-98.581678,1660738543000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:12:55,3700 Sw Military Dr,78211,Property Crime Calls,Theft,6320,SOUTH,SAPD-2022-1073185,29.358501,-98.561957,1660738375000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:12:42,7886-7898 MICRON DR,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2022-1073183,29.463089,-98.648762,1660738362000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:15:59,100-119 E Silversands Dr,78216,Other Calls,Suspicious Person,3120,NORTH,SAPD-2022-1073193,29.542611,-98.494648,1660738559000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:14:39,700 Nw Loop 410,78216,Other Calls,Suspicious Person,3320,NORTH,SAPD-2022-1073188,29.519961,-98.50379,1660738479000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:15:30,1300 S Flores St,78204,Other Calls,Disturbance,2150,CENTRAL,SAPD-2022-1073190,29.410803,-98.500393,1660738530000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:16:25,900 Kentucky Ave,78201,Other Calls,Disturbance,5210,WEST,SAPD-2022-1073194,29.446745,-98.525831,1660738585000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:14:30,900 BANDERA RD,78228,Traffic Calls,Traffic Related,5220,WEST,SAPD-2022-1073187,29.457633,-98.554575,1660738470000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:15:50,5700-5798 S NEW BRAUNFELS AVE,78223,Traffic Calls,Traffic Related,6240,SOUTH,SAPD-2022-1073191,29.369053,-98.460863,1660738550000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:17:54,Division / Commercial Ave,78225,Traffic Calls,Minor Accident,6120,SOUTH,SAPD-2022-1073196,29.379531,-98.516904,1660738674000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:18:19,11800 Bridge Hampton,78251,Property Crime Calls,Burglary Vehicle,5360,WEST,SAPD-2022-1073197,29.443799,-98.706436,1660738699000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:17:20,9700 Airport Blvd,78216,Other Calls,Assist the Public,SAT1,AIRPORT,SAPD-2022-1073195,29.527705,-98.472816,1660738640000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:19:43,1900 Nogalitos St,78225,Property Crime Calls,Burglary,6110,SOUTH,SAPD-2022-1073202,29.394312,-98.517275,1660738783000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:21:24,5300 Sherry,78242,Other Calls,Disturbance Family,6340,SOUTH,SAPD-2022-1073208,29.349226,-98.602472,1660738884000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:21:05,4900 Enterprise Dr,78249,Traffic Calls,Accident Private Property,7230,PRUE,SAPD-2022-1073205,29.589287,-98.581678,1660738865000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:19:12,100-398 E SOUTHCROSS BLVD,78214,Traffic Calls,Traffic Related,6210,SOUTH,SAPD-2022-1073198,29.368744,-98.500204,1660738752000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:20:27,Tezel Rd / Guilbeau Rd,78250,Traffic Calls,Traffic Related,7320,PRUE,SAPD-2022-1073203,29.519019,-98.662343,1660738827000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:21:23,6200 Panther Peak,78247,Traffic Calls,Abandoned Vehicle,3260,NORTH,SAPD-2022-1073206,29.594903,-98.369085,1660738883000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:19:26,4000 BLK SAN PEDRO AVE,78212,Traffic Calls,Traffic Related,2240,CENTRAL,SAPD-2022-1073199,29.471619,-98.499352,1660738766000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:19:41,7641-7699 BARLITE BLVD,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073201,29.349499,-98.546555,1660738781000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:22:32,700 Bandera Rd,78228,Property Crime Calls,Burglary,5220,WEST,SAPD-2022-1073214,29.454218,-98.55152,1660738952000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:20:52,1300 BLK BANDERA RD,78228,Traffic Calls,Traffic Related,5220,WEST,SAPD-2022-1073204,29.464311,-98.564451,1660738852000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:23:14,10800 Vandale,78216,Property Crime Calls,Burglary Vehicle,3350,NORTH,SAPD-2022-1073211,29.539541,-98.489738,1660738994000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:23:56,11800 Ih 10 W,78230-1011,Property Crime Calls,Theft of Vehicle,7340,PRUE,SAPD-2022-1073213,29.554409,-98.588326,1660739036000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:27:39,5700 Bicentennial Dr,78219,Crimes Against Person Calls,Assault In Progress,4310,EAST,SAPD-2022-1073228,29.444404,-98.376062,1660739259000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 7:24:32,400 Pickwell Dr,78223,Other Calls,Suspicious Person,4260,EAST,SAPD-2022-1073218,29.367392,-98.43293,1660739072000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:24:45,400 Amires Place,78237,Other Calls,Disturbance,5130,WEST,SAPD-2022-1073221,29.438954,-98.579859,1660739085000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:23:47,301-399 HOT WELLS,78223,Traffic Calls,Traffic Related,6240,SOUTH,SAPD-2022-1073212,29.36866,-98.465033,1660739027000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:25:31,900 Fitch St,78211,Other Calls,Disturbance,6120,SOUTH,SAPD-2022-1073222,29.370417,-98.5182,1660739131000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:23:58,7886-7898 MICRON DR,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2022-1073215,29.463216,-98.648828,1660739038000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:27:03,600 Enrique M Barrera Pkwy,78237,Other Calls,Disturbance,5140,WEST,SAPD-2022-1073226,29.426811,-98.572562,1660739223000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:24:06,7600-7898 BARLITE BLVD,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073216,29.351359,-98.54656,1660739046000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:28:36,5600 Blk Ih 10 W Nb,78201,Traffic Calls,Traffic Related,2260,CENTRAL,SAPD-2022-1073229,29.482629,-98.527244,1660739316000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:26:22,3500-3598 EMBASSY,78228,Other Calls,Wanted Person,5220,WEST,SAPD-2022-1073224,29.458583,-98.555923,1660739182000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:36:49,1000 S Brazos St,78207,Other Calls,Patrol By,2330,CENTRAL,SAPD-2022-1073260,29.416885,-98.514886,1660739809000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:29:09,30 Ne Loop 410,78216,Crimes Against Person Calls,Holdup Alarm In Progress,3350,NORTH,SAPD-2022-1073233,29.520797,-98.491947,1660739349000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 7:28:23,300 Lincolnshire Dr,78220,Property Crime Calls,Burglary Vehicle,4160,EAST,SAPD-2022-1073234,29.410863,-98.436624,1660739303000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:28:15,5800 John Jay,78233,Other Calls,Information,3250,NORTH,SAPD-2022-1075332,29.551328,-98.376241,1660739295000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:32:16,9900 Ingram Rd,78245,Property Crime Calls,Burglary Vehicle,5330,WEST,SAPD-2022-1073243,29.437489,-98.6602,1660739536000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:29:01,Skyhawk Dr / Stadium Pointe,78249,Traffic Calls,Abandoned Vehicle,7350,PRUE,SAPD-2022-1073236,29.565288,-98.651903,1660739341000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:31:19,10200 Huebner Rd,78240,Traffic Calls,Minor Accident,7150,PRUE,SAPD-2022-1073238,29.538535,-98.585017,1660739479000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:30:47,7900 Callaghan Rd,78229,Traffic Calls,Minor Accident,7110,PRUE,SAPD-2022-1073237,29.510496,-98.553184,1660739447000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:29:04,4200-4334 EISENHAUER RD,78218,Traffic Calls,Traffic Related,4350,EAST,SAPD-2022-1073231,29.496551,-98.410637,1660739344000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:29:13,2301-2399 E HOUSTON ST,78202,Traffic Calls,Traffic Related,4130,EAST,SAPD-2022-1073232,29.425066,-98.457579,1660739353000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:39:50,4400 Callaghan Rd,78238,Crimes Against Person Calls,Threats,5270,WEST,SAPD-2022-1073273,29.468744,-98.602991,1660739990000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 7:34:31,500 Billy Mitchell Blvd,78226,Other Calls,Suspicious Person,6310,SOUTH,SAPD-2022-1073251,29.38515,-98.564558,1660739671000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:30:07,7201-7399 FAIRLAWN DR,78223,Traffic Calls,Traffic Related,4260,EAST,SAPD-2022-1073235,29.353176,-98.422055,1660739407000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:33:26,5200 Village Row,78218,Other Calls,Animal Related,4340,EAST,SAPD-2022-1073247,29.487468,-98.386045,1660739606000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:33:52,Division / Commercial Ave,78225,Traffic Calls,Major Accident,6120,SOUTH,SAPD-2022-1073249,29.379531,-98.516904,1660739632000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:32:56,18100 Talavera Rdg,78257,Property Crime Calls,Theft of Vehicle,7260,PRUE,SAPD-2022-1073244,29.615045,-98.598728,1660739576000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:31:31,7886-7898 MICRON DR,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2022-1073239,29.463219,-98.64883,1660739491000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:31:38,400-458 HOT WELLS,78223,Traffic Calls,Traffic Related,6240,SOUTH,SAPD-2022-1073240,29.368666,-98.462719,1660739498000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:33:06,Ih 37 S / Se Military Dr,78223,Traffic Calls,Traffic Related,4260,EAST,SAPD-2022-1073250,29.352925,-98.427341,1660739586000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:32:26,7529-7639 BARLITE BLVD,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073241,29.350209,-98.546557,1660739546000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:32:31,100-398 E SOUTHCROSS BLVD,78214,Traffic Calls,Traffic Related,6210,SOUTH,SAPD-2022-1073242,29.368739,-98.499619,1660739551000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:33:47,10300 Tool Yard,78233,Property Crime Calls,Burglary,3230,NORTH,SAPD-2022-1073246,29.533375,-98.400353,1660739627000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:35:09,2000 N Main Ave,78212,Other Calls,Suspicious Person,2140,CENTRAL,SAPD-2022-1073253,29.44816,-98.494224,1660739709000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:35:46,8000 Alamo Downs Pkwy,78238-4500,Traffic Calls,Minor Accident,5270,WEST,SAPD-2022-1073257,29.458583,-98.622943,1660739746000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:36:54,300 Kiefer Rd,78220,Crimes Against Person Calls,Threats,4240,EAST,SAPD-2022-1073258,29.425646,-98.348011,1660739814000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link
08/17/22, 7:35:52,7700 Us Hwy 90 W,78227,Property Crime Calls,Theft of Vehicle,5170,WEST,SAPD-2022-1073256,29.399072,-98.643714,1660739752000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:38:37,10100 Ingram Rd,78245,Property Crime Calls,Burglary,5330,WEST,SAPD-2022-1073269,29.434569,-98.660886,1660739917000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:35:19,4200-4334 EISENHAUER RD,78218,Traffic Calls,Traffic Related,4350,EAST,SAPD-2022-1073254,29.49655,-98.411335,1660739719000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:40:19,Ih 37 S Nb / Wb Ih 35 N Ofrp Sb Ih 37 S,78215,Traffic Calls,Traffic Related,4110,EAST,SAPD-2022-1073267,29.437605,-98.477064,1660740019000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:36:58,501-599 AURORA AVE,78228,Traffic Calls,Traffic Related,5130,WEST,SAPD-2022-1073259,29.442904,-98.574122,1660739818000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:37:25,542-560 N POLARIS,78202,Traffic Calls,Traffic Related,4130,EAST,SAPD-2022-1073261,29.425231,-98.459012,1660739845000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:41:17,900 S Ww White Rd,78220,Traffic Calls,Traffic Related,4240,EAST,SAPD-2022-1073272,29.415565,-98.405086,1660740077000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:37:53,3728-3950 SE MILITARY DR,78223,Traffic Calls,Traffic Related,4260,EAST,SAPD-2022-1073262,29.355099,-98.419785,1660739873000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:44:59,5700 Tpc Pkwy,78261,Other Calls,SAPD Non-Emergency Call,NOT SAPD BEX,SAPD OUTSIDE AREA,SAPD-2022-1073288,29.646398,-98.400858,1660740299000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:42:18,11300 Woollcott,78251,Property Crime Calls,Burglary,5360,WEST,SAPD-2022-1073276,29.436587,-98.707304,1660740138000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link
08/17/22, 7:39:13,8301-8499 REED RD,78251,Traffic Calls,Traffic Related,5320,WEST,SAPD-2022-1073263,29.463208,-98.649317,1660739953000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:41:08,100 Ardmore St,78237,Traffic Calls,Accident Private Property,5120,WEST,SAPD-2022-1073271,29.416524,-98.58293,1660740068000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:39:58,7529-7639 BARLITE BLVD,78224,Traffic Calls,Traffic Related,6330,SOUTH,SAPD-2022-1073265,29.349722,-98.546556,1660739998000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:42:58,Pleasanton Rd / Ware Blvd,78221,Traffic Calls,Minor Accident,6250,SOUTH,SAPD-2022-1073279,29.348952,-98.503882,1660740178000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:41:10,1100 Blk Ih 10 W Sb,78207,Traffic Calls,Minor Accident,2310,CENTRAL,SAPD-2022-1073275,29.434276,-98.502987,1660740070000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link
08/17/22, 7:40:47,19300 NW MILITARY HWY,78257,Other Calls,Patrol By,7260,PRUE,SAPD-2022-1073268,29.62193,-98.572341,1660740047000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
08/17/22, 7:43:48,W Commerce St / N Flores St,78205,Other Calls,Disturbance,2120,CENTRAL,SAPD-2022-1073283,29.425183,-98.494598,1660740228000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link
